Elapsed time;Bytes Received per Second;Bytes Sent per Second
08:38:05,0;10974.0;21528.0
08:38:06,0;10114.0;23273.0
08:38:07,0;13806.0;26037.0
08:38:08,0;11682.0;23264.0
08:38:09,0;12213.0;23947.0
08:38:10,0;12213.0;23603.0
08:38:11,0;12036.0;23607.0
08:38:12,0;12567.0;24307.0
08:38:13,0;9287.0;19092.0
08:38:14,0;14337.0;28123.0
08:38:15,0;12213.0;23956.0
08:38:16,0;12036.0;24305.0
08:38:17,0;11859.0;23257.0
08:38:18,0;12213.0;23608.0
08:38:19,0;11859.0;23607.0
08:38:20,0;13452.0;26393.0
08:38:21,0;12036.0;23616.0
08:38:22,0;12390.0;23949.0
08:38:23,0;11505.0;22226.0
08:38:24,0;12744.0;24998.0
08:38:25,0;12390.0;24311.0
08:38:26,0;12213.0;23609.0
08:38:27,0;12390.0;24311.0
08:38:28,0;12390.0;24305.0
08:38:29,0;12213.0;23957.0
08:38:30,0;11859.0;23609.0
08:38:31,0;12036.0;23957.0
08:38:32,0;12390.0;23963.0
08:38:33,0;12567.0;24995.0
08:38:34,0;11859.0;23265.0
08:38:35,0;12390.0;24311.0
08:38:36,0;12390.0;24295.0
08:38:37,0;12213.0;23949.0
08:38:38,0;12390.0;24313.0
08:38:39,0;11682.0;22569.0
08:38:40,0;12036.0;22924.0
08:38:41,0;12567.0;24651.0
08:38:42,0;12036.0;23959.0
08:38:43,0;12213.0;24650.0
08:38:44,0;11859.0;23602.0
08:38:45,0;12567.0;24302.0
08:38:46,0;12390.0;23610.0
08:38:47,0;11859.0;23267.0
08:38:48,0;12390.0;23262.0
08:38:49,0;12213.0;23611.0
08:38:50,0;12390.0;23957.0
08:38:51,0;12213.0;23960.0
08:38:52,0;12036.0;23605.0
08:38:53,0;12036.0;23264.0
08:38:54,0;12213.0;23608.0
08:38:55,0;11682.0;22574.0
08:38:56,0;11682.0;23605.0
08:38:57,0;12390.0;24656.0
08:38:58,0;11859.0;23259.0
08:38:59,0;11682.0;22913.0
08:39:00,0;11151.0;21177.0
08:39:01,0;11328.0;21529.0
08:39:02,0;11151.0;21868.0
08:39:03,0;10797.0;21179.0
08:39:04,0;10620.0;20488.0
08:39:05,0;11328.0;21871.0
08:39:06,0;10443.0;20831.0
08:39:07,0;10266.0;20481.0
08:39:08,0;11151.0;21877.0
08:39:09,0;9735.0;19789.0
08:39:10,0;10089.0;19789.0
08:39:11,0;10443.0;20487.0
08:39:12,0;10266.0;20132.0
08:39:13,0;10089.0;19095.0
08:39:14,0;9735.0;18755.0
08:39:15,0;9558.0;18401.0
08:39:16,0;9204.0;18405.0
08:39:17,0;9735.0;18055.0
08:39:18,0;9558.0;18403.0
08:39:19,0;9558.0;18752.0
08:39:20,0;9027.0;17015.0
08:39:21,0;9204.0;18055.0
08:39:22,0;8850.0;17362.0
08:39:23,0;8850.0;17012.0
08:39:24,0;8850.0;17363.0
08:39:25,0;8319.0;16665.0
08:39:26,0;8142.0;15969.0
08:39:27,0;7788.0;15275.0
08:39:28,0;7257.0;14592.0
08:39:29,0;7257.0;13888.0
08:39:30,0;7257.0;14231.0
08:39:31,0;6726.0;13192.0
08:39:32,0;6372.0;11804.0
08:39:33,0;6372.0;12159.0
08:39:34,0;5664.0;11458.0
08:39:35,0;5487.0;10764.0
08:39:36,0;5133.0;10070.0
08:39:37,0;5133.0;10079.0
08:39:38,0;4602.0;9026.0
08:39:39,0;4602.0;9024.0
08:39:40,0;4071.0;7980.0
08:39:41,0;3894.0;7637.0
08:39:42,0;3540.0;6942.0
08:39:43,0;2478.0;4860.0
08:39:44,0;2832.0;5556.0
08:39:45,0;2478.0;4860.0
08:39:46,0;2478.0;4863.0
08:39:47,0;1947.0;3820.0
08:39:48,0;1770.0;3474.0
08:39:49,0;1239.0;2432.0
08:39:50,0;1239.0;2430.0
08:39:51,0;885.0;1739.0
08:39:52,0;708.0;1389.0
08:39:53,0;354.0;694.0
08:39:54,0;177.0;347.0
08:39:56,0;2876.0;694.0
08:39:57,0;177.0;347.0
