Elapsed time;200
15:04:07,0;158.0
15:04:08,0;149.0
15:04:09,0;175.0
15:04:10,0;182.0
15:04:11,0;159.0
15:04:12,0;182.0
15:04:13,0;173.0
15:04:14,0;193.0
15:04:15,0;182.0
15:04:16,0;188.0
15:04:17,0;152.0
15:04:18,0;158.0
15:04:19,0;171.0
15:04:20,0;178.0
15:04:21,0;193.0
15:04:22,0;200.0
15:04:23,0;165.0
15:04:24,0;202.0
15:04:25,0;176.0
15:04:26,0;199.0
15:04:27,0;166.0
15:04:28,0;166.0
15:04:29,0;155.0
15:04:30,0;158.0
15:04:31,0;138.0
15:04:32,0;164.0
15:04:33,0;147.0
15:04:34,0;182.0
15:04:35,0;155.0
15:04:36,0;148.0
15:04:37,0;133.0
15:04:38,0;161.0
15:04:39,0;151.0
15:04:40,0;139.0
15:04:41,0;161.0
15:04:42,0;156.0
15:04:43,0;151.0
15:04:44,0;162.0
15:04:45,0;126.0
15:04:46,0;160.0
15:04:47,0;165.0
15:04:48,0;191.0
15:04:49,0;185.0
15:04:50,0;186.0
15:04:51,0;180.0
15:04:52,0;198.0
15:04:53,0;171.0
15:04:54,0;158.0
15:04:55,0;163.0
15:04:56,0;159.0
15:04:57,0;155.0
15:04:58,0;191.0
15:04:59,0;167.0
15:05:00,0;187.0
15:05:01,0;185.0
15:05:02,0;184.0
15:05:03,0;172.0
15:05:04,0;187.0
15:05:05,0;185.0
15:05:06,0;184.0
15:05:07,0;192.0
15:05:08,0;191.0
15:05:09,0;175.0
15:05:10,0;198.0
15:05:11,0;181.0
15:05:12,0;189.0
15:05:13,0;152.0
15:05:14,0;192.0
15:05:15,0;178.0
15:05:16,0;146.0
15:05:17,0;191.0
15:05:18,0;162.0
15:05:19,0;153.0
15:05:20,0;148.0
15:05:21,0;157.0
15:05:22,0;162.0
15:05:23,0;159.0
15:05:24,0;192.0
15:05:25,0;154.0
15:05:26,0;197.0
15:05:27,0;178.0
15:05:28,0;201.0
15:05:29,0;195.0
15:05:30,0;187.0
15:05:31,0;158.0
15:05:32,0;193.0
15:05:33,0;183.0
15:05:34,0;158.0
15:05:35,0;146.0
15:05:36,0;161.0
15:05:37,0;152.0
15:05:38,0;149.0
15:05:39,0;141.0
15:05:40,0;145.0
15:05:41,0;132.0
15:05:42,0;131.0
15:05:43,0;127.0
15:05:44,0;119.0
15:05:45,0;115.0
15:05:46,0;111.0
15:05:47,0;103.0
15:05:48,0;100.0
15:05:49,0;95.0
15:05:50,0;91.0
15:05:51,0;84.0
15:05:52,0;79.0
15:05:53,0;75.0
15:05:54,0;67.0
15:05:55,0;66.0
15:05:56,0;60.0
15:05:57,0;55.0
15:05:58,0;51.0
15:05:59,0;44.0
15:06:00,0;41.0
15:06:01,0;34.0
15:06:02,0;30.0
15:06:03,0;25.0
15:06:04,0;8.0
15:06:05,0;26.0
15:06:06,0;10.0
15:06:07,0;4.0
15:06:08,0;1.0
15:06:09,0;1.0
15:06:10,0;1.0
15:06:11,0;1.0
