Elapsed time;Bytes Received per Second;Bytes Sent per Second
08:11:12,0;10974.0;21524.0
08:11:13,0;11505.0;22570.0
08:11:14,0;10974.0;21520.0
08:11:15,0;10797.0;21178.0
08:11:16,0;10974.0;21173.0
08:11:17,0;10266.0;20132.0
08:11:18,0;10443.0;20485.0
08:11:19,0;10620.0;20838.0
08:11:20,0;10266.0;20137.0
08:11:21,0;10443.0;20483.0
08:11:22,0;10089.0;19789.0
08:11:23,0;9735.0;18403.0
08:11:24,0;10266.0;20135.0
08:11:25,0;9558.0;18745.0
08:11:26,0;9558.0;19095.0
08:11:27,0;9381.0;18750.0
08:11:28,0;9204.0;18051.0
08:11:29,0;9204.0;18052.0
08:11:30,0;9204.0;18050.0
08:11:31,0;9204.0;17708.0
08:11:32,0;8850.0;17359.0
08:11:33,0;8850.0;17347.0
08:11:34,0;8673.0;17009.0
08:11:35,0;7788.0;15278.0
08:11:36,0;7965.0;15623.0
08:11:37,0;7788.0;15269.0
08:11:38,0;7434.0;14237.0
08:11:39,0;6903.0;13537.0
08:11:40,0;6726.0;13191.0
08:11:41,0;6549.0;12849.0
08:11:42,0;6195.0;12152.0
08:11:43,0;5841.0;11456.0
08:11:44,0;5487.0;10764.0
08:11:45,0;5310.0;10414.0
08:11:46,0;4956.0;9721.0
08:11:47,0;4602.0;9030.0
08:11:48,0;4425.0;8678.0
08:11:49,0;4248.0;8330.0
08:11:50,0;3894.0;7637.0
08:11:51,0;3009.0;5904.0
08:11:52,0;3009.0;5904.0
08:11:53,0;2832.0;5557.0
08:11:54,0;2478.0;4859.0
08:11:55,0;1239.0;2432.0
08:11:56,0;3186.0;5906.0
08:11:57,0;1770.0;3473.0
08:11:58,0;885.0;1736.0
08:11:59,0;1239.0;2430.0
08:12:00,0;885.0;1737.0
08:12:01,0;531.0;1042.0
08:12:02,0;354.0;696.0
08:12:03,0;177.0;347.0
08:12:05,0;2876.0;693.0
08:12:06,0;177.0;346.0
