Elapsed time;200;Non HTTP response code: java.net.SocketException
16:20:40,0;71.0;
16:20:41,0;69.0;
16:20:42,0;70.0;
16:20:43,0;69.0;
16:20:44,0;70.0;
16:20:45,0;69.0;
16:20:46,0;69.0;
16:20:47,0;68.0;
16:20:48,0;70.0;
16:20:49,0;66.0;
16:20:50,0;72.0;
16:20:51,0;68.0;
16:20:52,0;71.0;
16:20:53,0;70.0;
16:20:54,0;71.0;
16:20:55,0;69.0;
16:20:56,0;69.0;
16:20:57,0;69.0;
16:20:58,0;70.0;
16:20:59,0;68.0;
16:21:00,0;71.0;
16:21:01,0;70.0;
16:21:02,0;71.0;
16:21:03,0;69.0;
16:21:04,0;68.0;
16:21:05,0;69.0;
16:21:06,0;71.0;
16:21:07,0;69.0;
16:21:08,0;69.0;
16:21:09,0;70.0;
16:21:10,0;70.0;
16:21:11,0;69.0;
16:21:12,0;69.0;
16:21:13,0;68.0;
16:21:14,0;68.0;
16:21:15,0;68.0;
16:21:16,0;71.0;
16:21:17,0;68.0;
16:21:18,0;69.0;
16:21:19,0;70.0;
16:21:20,0;71.0;
16:21:21,0;69.0;
16:21:22,0;68.0;
16:21:23,0;71.0;
16:21:24,0;68.0;
16:21:25,0;68.0;
16:21:26,0;68.0;
16:21:27,0;70.0;
16:21:28,0;66.0;
16:21:29,0;68.0;
16:21:30,0;67.0;
16:21:31,0;66.0;
16:21:32,0;66.0;
16:21:33,0;65.0;
16:21:34,0;61.0;
16:21:35,0;65.0;
16:21:36,0;63.0;
16:21:37,0;62.0;
16:21:38,0;60.0;
16:21:39,0;61.0;
16:21:40,0;59.0;
16:21:41,0;60.0;
16:21:42,0;59.0;
16:21:43,0;57.0;
16:21:44,0;57.0;
16:21:45,0;58.0;
16:21:46,0;56.0;
16:21:47,0;55.0;
16:21:48,0;52.0;
16:21:49,0;54.0;
16:21:50,0;51.0;
16:21:51,0;52.0;
16:21:52,0;51.0;
16:21:53,0;50.0;
16:21:54,0;51.0;
16:21:55,0;50.0;
16:21:56,0;47.0;
16:21:57,0;48.0;
16:21:58,0;43.0;
16:21:59,0;44.0;
16:22:00,0;43.0;
16:22:01,0;40.0;
16:22:02,0;39.0;
16:22:03,0;36.0;
16:22:04,0;35.0;
16:22:05,0;34.0;
16:22:06,0;33.0;
16:22:07,0;30.0;
16:22:08,0;29.0;
16:22:09,0;27.0;
16:22:10,0;17.0;
16:22:11,0;32.0;
16:22:12,0;19.0;
16:22:13,0;17.0;
16:22:14,0;13.0;
16:22:15,0;16.0;
16:22:16,0;16.0;
16:22:17,0;11.0;
16:22:18,0;10.0;
16:22:19,0;10.0;
16:22:20,0;5.0;
16:22:21,0;7.0;
16:22:22,0;2.0;
16:22:23,0;6.0;
16:22:24,0;2.0;
16:22:25,0;1.0;
16:22:27,0;1.0;1.0
16:22:28,0;1.0;
