Elapsed time;Bytes Received per Second;Bytes Sent per Second
12:59:02,0;12300.0;57296.0
12:59:03,0;16500.0;76388.0
12:59:04,0;14250.0;65634.0
12:59:05,0;11175.0;51723.0
12:59:06,0;10950.0;49980.0
12:59:07,0;11400.0;52770.0
12:59:08,0;10575.0;48607.0
12:59:09,0;9375.0;43053.0
12:59:10,0;13575.0;62849.0
12:59:11,0;11100.0;51385.0
12:59:12,0;11175.0;51742.0
12:59:13,0;11175.0;51726.0
12:59:14,0;11100.0;51383.0
12:59:15,0;11100.0;51396.0
12:59:16,0;11025.0;51040.0
12:59:17,0;11400.0;52773.0
12:59:18,0;10875.0;49989.0
12:59:19,0;32542.0;53818.0
12:59:20,0;17771.0;33678.0
