Elapsed time;200;Non HTTP response code: java.net.SocketException
15:36:10,0;182.0;
15:36:11,0;216.0;
15:36:12,0;181.0;
15:36:13,0;209.0;
15:36:14,0;167.0;
15:36:15,0;164.0;
15:36:16,0;168.0;
15:36:17,0;189.0;
15:36:18,0;157.0;
15:36:19,0;155.0;
15:36:20,0;180.0;
15:36:21,0;167.0;
15:36:22,0;181.0;
15:36:23,0;202.0;
15:36:24,0;88.0;
15:36:25,0;70.0;
15:36:26,0;70.0;
15:36:27,0;69.0;
15:36:28,0;66.0;
15:36:29,0;72.0;
15:36:30,0;70.0;
15:36:31,0;67.0;
15:36:32,0;68.0;
15:36:33,0;69.0;
15:36:34,0;66.0;
15:36:35,0;71.0;
15:36:36,0;73.0;
15:36:37,0;68.0;
15:36:38,0;70.0;
15:36:39,0;69.0;
15:36:40,0;67.0;
15:36:41,0;71.0;
15:36:42,0;68.0;
15:36:43,0;69.0;
15:36:44,0;69.0;
15:36:45,0;69.0;
15:36:46,0;68.0;
15:36:47,0;69.0;
15:36:48,0;69.0;
15:36:49,0;70.0;
15:36:50,0;69.0;
15:36:51,0;68.0;
15:36:52,0;69.0;
15:36:53,0;68.0;
15:36:54,0;67.0;
15:36:55,0;70.0;
15:36:56,0;67.0;
15:36:57,0;71.0;
15:36:58,0;65.0;
15:36:59,0;70.0;
15:37:00,0;69.0;
15:37:01,0;69.0;
15:37:02,0;69.0;
15:37:03,0;69.0;
15:37:04,0;70.0;
15:37:05,0;68.0;
15:37:06,0;73.0;
15:37:07,0;68.0;
15:37:08,0;65.0;
15:37:09,0;70.0;
15:37:10,0;68.0;
15:37:11,0;68.0;
15:37:12,0;70.0;
15:37:13,0;70.0;
15:37:14,0;69.0;
15:37:15,0;70.0;
15:37:16,0;69.0;
15:37:17,0;69.0;
15:37:18,0;70.0;
15:37:19,0;71.0;
15:37:20,0;67.0;
15:37:21,0;71.0;
15:37:22,0;68.0;
15:37:23,0;66.0;
15:37:24,0;70.0;
15:37:25,0;68.0;
15:37:26,0;66.0;
15:37:27,0;67.0;
15:37:28,0;64.0;
15:37:29,0;68.0;
15:37:30,0;63.0;
15:37:31,0;64.0;
15:37:32,0;64.0;
15:37:33,0;62.0;
15:37:34,0;63.0;
15:37:35,0;61.0;
15:37:36,0;61.0;
15:37:37,0;59.0;
15:37:38,0;59.0;
15:37:39,0;58.0;
15:37:40,0;58.0;
15:37:41,0;58.0;
15:37:42,0;57.0;
15:37:43,0;57.0;
15:37:44,0;54.0;
15:37:45,0;54.0;
15:37:46,0;55.0;
15:37:47,0;53.0;
15:37:48,0;53.0;
15:37:49,0;53.0;
15:37:50,0;53.0;
15:37:51,0;50.0;
15:37:52,0;50.0;
15:37:53,0;47.0;
15:37:54,0;46.0;
15:37:55,0;47.0;
15:37:56,0;45.0;
15:37:57,0;44.0;
15:37:58,0;42.0;
15:37:59,0;39.0;
15:38:00,0;38.0;
15:38:01,0;36.0;
15:38:02,0;34.0;
15:38:03,0;32.0;
15:38:04,0;32.0;
15:38:05,0;31.0;
15:38:06,0;27.0;
15:38:07,0;27.0;
15:38:08,0;26.0;
15:38:09,0;23.0;
15:38:10,0;22.0;
15:38:11,0;20.0;
15:38:12,0;18.0;
15:38:13,0;16.0;
15:38:14,0;14.0;
15:38:15,0;14.0;
15:38:16,0;13.0;
15:38:17,0;10.0;
15:38:18,0;5.0;
15:38:19,0;7.0;
15:38:20,0;5.0;
15:38:21,0;4.0;
15:38:22,0;2.0;
15:38:23,0;1.0;
15:38:25,0;1.0;1.0
15:38:26,0;1.0;
